"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.9734,-0.09966,0,0,1,22.44,-87.56,0,0.025
1.8233,-0.11133,0,0,1,22.66,-87.34,0,0.025
0.84504,0.099978,0,0,1,22.88,-87.12,0,0.025
nan,nan,nan,0,0,23.1,-86.9,0,0.025
nan,nan,nan,0,0,23.32,-86.68,0,0.025
-0.086945,0.060944,0,0,1,23.54,-86.46,0,0.025
-0.17384,0.30507,0,0,1,23.76,-86.24,0,0.025
-0.040548,0.2367,0,0,1,23.98,-86.02,0,0.025
0.3606,-0.22774,0,0,1,24.2,-85.8,0,0.025
0.77674,-0.46996,0,0,1,24.42,-85.58,0,0.025
1.0538,-0.026267,0,0,1,24.64,-85.36,0,0.025
1.1496,0.42279,0,0,1,24.86,-85.14,0,0.025
1.3919,0.66903,0,0,1,25.08,-84.92,0,0.025
1.5134,0.3768,0,0,1,25.3,-84.7,0,0.025
1.5569,0.018861,0,0,1,25.52,-84.48,0,0.025
1.6941,-0.080738,0,0,1,25.74,-84.26,0,0.025
1.5717,0.23339,0,0,1,25.96,-84.04,0,0.025
1.0185,0.24403,0,0,1,26.18,-83.82,0,0.025
0.75112,0.115,0,0,1,26.4,-83.6,0,0.025
0.66375,0.094875,0,0,1,26.62,-83.38,0,0.025
0.37809,0.23495,0,0,1,26.84,-83.16,0,0.025
nan,nan,nan,0,0,27.06,-82.94,0,0.025
nan,nan,nan,0,0,27.28,-82.72,0,0.025
0.11178,-0.14436,0,0,1,27.5,-82.5,0,0.025
0.20481,-0.069154,0,0,1,27.72,-82.28,0,0.025
0.29431,-0.0098551,0,0,1,27.94,-82.06,0,0.025
0.37213,0.030037,0,0,1,28.16,-81.84,0,0.025
0.43678,0.11648,0,0,1,28.38,-81.62,0,0.025
0.7157,0.70567,0,0,1,28.6,-81.4,0,0.025
nan,nan,nan,0,0,28.82,-81.18,0,0.025
0.44862,-0.20477,0,0,1,29.04,-80.96,0,0.025
0.48108,-0.018507,0,0,1,29.26,-80.74,0,0.025
0.78586,0.63336,0,0,1,29.48,-80.52,0,0.025
1.1506,1.2858,0,0,1,29.7,-80.3,0,0.025
1.2376,1.2809,0,0,1,29.92,-80.08,0,0.025
1.1897,0.73728,0,0,1,30.14,-79.86,0,0.025
0.38966,-0.039472,0,0,1,30.36,-79.64,0,0.025
0.56972,-0.039697,0,0,1,30.58,-79.42,0,0.025
0.74268,0.4345,0,0,1,30.8,-79.2,0,0.025
0.78993,0.70673,0,0,1,31.02,-78.98,0,0.025
0.95927,0.95472,0,0,1,31.24,-78.76,0,0.025
0.83828,1.0424,0,0,1,31.46,-78.54,0,0.025
0.23532,1.1144,0,0,1,31.68,-78.32,0,0.025
nan,nan,nan,0,0,31.9,-78.1,0,0.025
nan,nan,nan,0,0,32.12,-77.88,0,0.025
nan,nan,nan,0,0,32.34,-77.66,0,0.025
0.50678,0.2721,0,0,1,32.56,-77.44,0,0.025
0.85442,0.39625,0,0,1,32.78,-77.22,0,0.025
1.1217,0.58885,0,0,1,33,-77,0,0.025
1.2014,0.74939,0,0,1,33.22,-76.78,0,0.025
1.23,0.90013,0,0,1,33.44,-76.56,0,0.025
1.2471,0.91332,0,0,1,33.66,-76.34,0,0.025
1.3459,0.68888,0,0,1,33.88,-76.12,0,0.025
1.2374,0.057395,0,0,1,34.1,-75.9,0,0.025
1.0382,-0.38393,0,0,1,34.32,-75.68,0,0.025
1.007,-0.56172,0,0,1,34.54,-75.46,0,0.025
1.2963,-0.94775,0,0,1,34.76,-75.24,0,0.025
nan,nan,nan,0,0,34.98,-75.02,0,0.025
1.5112,1.0701,0,0,1,35.2,-74.8,0,0.025
1.4797,1.0804,0,0,1,35.42,-74.58,0,0.025
1.8199,1.0166,0,0,1,35.64,-74.36,0,0.025
1.9073,0.15707,0,0,1,35.86,-74.14,0,0.025
1.4459,-0.17228,0,0,1,36.08,-73.92,0,0.025
1.33,-0.17029,0,0,1,36.3,-73.7,0,0.025
1.2099,-0.17935,0,0,1,36.52,-73.48,0,0.025
1.1312,-0.16822,0,0,1,36.74,-73.26,0,0.025
1.2737,-0.17193,0,0,1,36.96,-73.04,0,0.025
1.2935,-0.071127,0,0,1,37.18,-72.82,0,0.025
1.065,0.11058,0,0,1,37.4,-72.6,0,0.025
1.1303,0.90299,0,0,1,37.62,-72.38,0,0.025
nan,nan,nan,0,0,37.84,-72.16,0,0.025
nan,nan,nan,0,0,38.06,-71.94,0,0.025
0.51949,-0.10536,0,0,1,38.28,-71.72,0,0.025
0.61334,0.048709,0,0,1,38.5,-71.5,0,0.025
0.37579,0.031172,0,0,1,38.72,-71.28,0,0.025
0.22717,-0.062703,0,0,1,38.94,-71.06,0,0.025
0.21201,-0.14163,0,0,1,39.16,-70.84,0,0.025
-0.040222,-0.07699,0,0,1,39.38,-70.62,0,0.025
-0.19062,-0.17077,0,0,1,39.6,-70.4,0,0.025
-0.2704,-0.30062,0,0,1,39.82,-70.18,0,0.025
-0.25251,-0.46226,0,0,1,40.04,-69.96,0,0.025
-0.036878,-0.3782,0,0,1,40.26,-69.74,0,0.025
nan,nan,nan,0,0,40.48,-69.52,0,0.025
nan,nan,nan,0,0,40.7,-69.3,0,0.025
nan,nan,nan,0,0,40.92,-69.08,0,0.025
