"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.94511,0.21572,0,0,1,28.16,-81.84,0,0.025
0.89456,0.42933,0,0,1,28.38,-81.62,0,0.025
0.94734,0.11565,0,0,1,28.6,-81.4,0,0.025
1.2623,-0.77837,0,0,1,28.82,-81.18,0,0.025
0.80463,-0.29288,0,0,1,29.04,-80.96,0,0.025
0.37232,-0.097429,0,0,1,29.26,-80.74,0,0.025
0.081426,0.075069,0,0,1,29.48,-80.52,0,0.025
-0.014776,0.044634,0,0,1,29.7,-80.3,0,0.025
0.066654,-0.023327,0,0,1,29.92,-80.08,0,0.025
0.50826,0.30704,0,0,1,30.14,-79.86,0,0.025
1.019,0.0026331,0,0,1,30.36,-79.64,0,0.025
0.70563,-0.23602,0,0,1,30.58,-79.42,0,0.025
0.62414,0.02518,0,0,1,30.8,-79.2,0,0.025
0.61525,0.092283,0,0,1,31.02,-78.98,0,0.025
0.52219,0.12382,0,0,1,31.24,-78.76,0,0.025
0.46373,0.45174,0,0,1,31.46,-78.54,0,0.025
nan,nan,nan,0,0,31.68,-78.32,0,0.025
nan,nan,nan,0,0,31.9,-78.1,0,0.025
0.25164,-0.5016,0,0,1,32.12,-77.88,0,0.025
nan,nan,nan,0,0,32.34,-77.66,0,0.025
nan,nan,nan,0,0,32.56,-77.44,0,0.025
nan,nan,nan,0,0,32.78,-77.22,0,0.025
0.47704,-0.11906,0,0,1,33,-77,0,0.025
0.77912,-0.0030736,0,0,1,33.22,-76.78,0,0.025
0.65725,0.20083,0,0,1,33.44,-76.56,0,0.025
0.51438,0.17146,0,0,1,33.66,-76.34,0,0.025
0.51147,-0.09761,0,0,1,33.88,-76.12,0,0.025
1.0214,-0.615,0,0,1,34.1,-75.9,0,0.025
nan,nan,nan,0,0,34.32,-75.68,0,0.025
0.57674,0.31768,0,0,1,34.54,-75.46,0,0.025
nan,nan,nan,0,0,34.76,-75.24,0,0.025
nan,nan,nan,0,0,34.98,-75.02,0,0.025
nan,nan,nan,0,0,35.2,-74.8,0,0.025
0.28484,-0.85248,0,0,1,35.42,-74.58,0,0.025
nan,nan,nan,0,0,35.64,-74.36,0,0.025
nan,nan,nan,0,0,35.86,-74.14,0,0.025
0.14502,-0.57121,0,0,1,36.08,-73.92,0,0.025
nan,nan,nan,0,0,36.3,-73.7,0,0.025
nan,nan,nan,0,0,36.52,-73.48,0,0.025
-0.5536,-1.1118,0,0,1,36.74,-73.26,0,0.025
-0.65775,-1.0518,0,0,1,36.96,-73.04,0,0.025
nan,nan,nan,0,0,37.18,-72.82,0,0.025
nan,nan,nan,0,0,37.4,-72.6,0,0.025
0.062753,-0.16211,0,0,1,37.62,-72.38,0,0.025
0.022918,-0.25239,0,0,1,37.84,-72.16,0,0.025
0.15252,-0.19536,0,0,1,38.06,-71.94,0,0.025
nan,nan,nan,0,0,38.28,-71.72,0,0.025
0.12103,0.0946,0,0,1,38.5,-71.5,0,0.025
0.24766,0.37008,0,0,1,38.72,-71.28,0,0.025
nan,nan,nan,0,0,38.94,-71.06,0,0.025
nan,nan,nan,0,0,39.16,-70.84,0,0.025
0.10294,-0.0418,0,0,1,39.38,-70.62,0,0.025
0.2515,-0.039854,0,0,1,39.6,-70.4,0,0.025
0.32863,-0.040767,0,0,1,39.82,-70.18,0,0.025
0.31792,-0.055938,0,0,1,40.04,-69.96,0,0.025
0.1194,-0.07372,0,0,1,40.26,-69.74,0,0.025
nan,nan,nan,0,0,40.48,-69.52,0,0.025
nan,nan,nan,0,0,40.7,-69.3,0,0.025
nan,nan,nan,0,0,40.92,-69.08,0,0.025
-0.047044,-0.010424,0,0,1,41.14,-68.86,0,0.025
nan,nan,nan,0,0,41.36,-68.64,0,0.025
nan,nan,nan,0,0,41.58,-68.42,0,0.025
-0.14374,0.2106,0,0,1,41.8,-68.2,0,0.025
0.044906,0.55906,0,0,1,42.02,-67.98,0,0.025
nan,nan,nan,0,0,42.24,-67.76,0,0.025
nan,nan,nan,0,0,42.46,-67.54,0,0.025
nan,nan,nan,0,0,42.68,-67.32,0,0.025
0.38434,0.84002,0,0,1,42.9,-67.1,0,0.025
nan,nan,nan,0,0,43.12,-66.88,0,0.025
nan,nan,nan,0,0,43.34,-66.66,0,0.025
-0.068227,0.42891,0,0,1,43.56,-66.44,0,0.025
nan,nan,nan,0,0,43.78,-66.22,0,0.025
nan,nan,nan,0,0,44,-66,0,0.025
nan,nan,nan,0,0,44.22,-65.78,0,0.025
-0.082666,-0.021097,0,0,1,44.44,-65.56,0,0.025
0.14689,0.089346,0,0,1,44.66,-65.34,0,0.025
0.053532,0.1532,0,0,1,44.88,-65.12,0,0.025
nan,nan,nan,0,0,45.1,-64.9,0,0.025
nan,nan,nan,0,0,45.32,-64.68,0,0.025
0.13771,0.37555,0,0,1,45.54,-64.46,0,0.025
nan,nan,nan,0,0,45.76,-64.24,0,0.025
nan,nan,nan,0,0,45.98,-64.02,0,0.025
nan,nan,nan,0,0,46.2,-63.8,0,0.025
nan,nan,nan,0,0,46.42,-63.58,0,0.025
nan,nan,nan,0,0,46.64,-63.36,0,0.025
nan,nan,nan,0,0,46.86,-63.14,0,0.025
0.17588,0.26132,0,0,1,47.08,-62.92,0,0.025
-0.11576,0.045778,0,0,1,47.3,-62.7,0,0.025
-0.22507,0.1912,0,0,1,47.52,-62.48,0,0.025
-0.083866,0.14543,0,0,1,47.74,-62.26,0,0.025
0.0073334,0.025603,0,0,1,47.96,-62.04,0,0.025
-0.11643,0.13011,0,0,1,48.18,-61.82,0,0.025
-0.074561,0.054915,0,0,1,48.4,-61.6,0,0.025
nan,nan,nan,0,0,48.62,-61.38,0,0.025
nan,nan,nan,0,0,48.84,-61.16,0,0.025
0.19688,0.30444,0,0,1,49.06,-60.94,0,0.025
0.16336,0.22637,0,0,1,49.28,-60.72,0,0.025
nan,nan,nan,0,0,49.5,-60.5,0,0.025
nan,nan,nan,0,0,49.72,-60.28,0,0.025
0.12164,0.64456,0,0,1,49.94,-60.06,0,0.025
nan,nan,nan,0,0,50.16,-59.84,0,0.025
nan,nan,nan,0,0,50.38,-59.62,0,0.025
-0.1229,0.30305,0,0,1,50.6,-59.4,0,0.025
nan,nan,nan,0,0,50.82,-59.18,0,0.025
nan,nan,nan,0,0,51.04,-58.96,0,0.025
nan,nan,nan,0,0,51.26,-58.74,0,0.025
-0.019728,0.036455,0,0,1,51.48,-58.52,0,0.025
0.063014,0.21684,0,0,1,51.7,-58.3,0,0.025
-0.0050976,0.0081759,0,0,1,51.92,-58.08,0,0.025
0.069429,-0.092671,0,0,1,52.14,-57.86,0,0.025
0.28393,-0.055102,0,0,1,52.36,-57.64,0,0.025
0.29736,0.0086767,0,0,1,52.58,-57.42,0,0.025
0.30349,-0.068172,0,0,1,52.8,-57.2,0,0.025
0.32948,-0.22142,0,0,1,53.02,-56.98,0,0.025
0.43417,-0.10925,0,0,1,53.24,-56.76,0,0.025
0.37806,0.27779,0,0,1,53.46,-56.54,0,0.025
nan,nan,nan,0,0,53.68,-56.32,0,0.025
-0.13841,0.13328,0,0,1,53.9,-56.1,0,0.025
nan,nan,nan,0,0,54.12,-55.88,0,0.025
nan,nan,nan,0,0,54.34,-55.66,0,0.025
nan,nan,nan,0,0,54.56,-55.44,0,0.025
0.098605,0.28713,0,0,1,54.78,-55.22,0,0.025
0.3142,0.18849,0,0,1,55,-55,0,0.025
0.4265,-0.033457,0,0,1,55.22,-54.78,0,0.025
0.51122,0.13553,0,0,1,55.44,-54.56,0,0.025
nan,nan,nan,0,0,55.66,-54.34,0,0.025
nan,nan,nan,0,0,55.88,-54.12,0,0.025
-0.036072,0.18032,0,0,1,56.1,-53.9,0,0.025
0.097493,-0.061492,0,0,1,56.32,-53.68,0,0.025
nan,nan,nan,0,0,56.54,-53.46,0,0.025
nan,nan,nan,0,0,56.76,-53.24,0,0.025
-0.027662,-0.0029753,0,0,1,56.98,-53.02,0,0.025
0.041187,-0.19225,0,0,1,57.2,-52.8,0,0.025
nan,nan,nan,0,0,57.42,-52.58,0,0.025
nan,nan,nan,0,0,57.64,-52.36,0,0.025
nan,nan,nan,0,0,57.86,-52.14,0,0.025
0.021099,-0.32173,0,0,1,58.08,-51.92,0,0.025
-0.31936,-0.62234,0,0,1,58.3,-51.7,0,0.025
nan,nan,nan,0,0,58.52,-51.48,0,0.025
nan,nan,nan,0,0,58.74,-51.26,0,0.025
0.91593,-0.88024,0,0,1,58.96,-51.04,0,0.025
0.51483,-0.58551,0,0,1,59.18,-50.82,0,0.025
nan,nan,nan,0,0,59.4,-50.6,0,0.025
nan,nan,nan,0,0,59.62,-50.38,0,0.025
0.0024499,0.012311,0,0,1,59.84,-50.16,0,0.025
0.049602,-0.027576,0,0,1,60.06,-49.94,0,0.025
0.25805,0.1876,0,0,1,60.28,-49.72,0,0.025
0.27773,-0.076355,0,0,1,60.5,-49.5,0,0.025
0.028029,-0.30652,0,0,1,60.72,-49.28,0,0.025
nan,nan,nan,0,0,60.94,-49.06,0,0.025
nan,nan,nan,0,0,61.16,-48.84,0,0.025
nan,nan,nan,0,0,61.38,-48.62,0,0.025
0.28985,-0.67449,0,0,1,61.6,-48.4,0,0.025
nan,nan,nan,0,0,61.82,-48.18,0,0.025
nan,nan,nan,0,0,62.04,-47.96,0,0.025
-0.079045,-0.23604,0,0,1,62.26,-47.74,0,0.025
0.27838,-0.3872,0,0,1,62.48,-47.52,0,0.025
0.47375,-0.40652,0,0,1,62.7,-47.3,0,0.025
0.54665,-0.22312,0,0,1,62.92,-47.08,0,0.025
0.50753,0.015926,0,0,1,63.14,-46.86,0,0.025
0.68663,0.25714,0,0,1,63.36,-46.64,0,0.025
0.89517,0.036713,0,0,1,63.58,-46.42,0,0.025
0.81349,-0.40027,0,0,1,63.8,-46.2,0,0.025
0.72793,-0.28709,0,0,1,64.02,-45.98,0,0.025
0.75114,-0.048752,0,0,1,64.24,-45.76,0,0.025
0.74669,0.06199,0,0,1,64.46,-45.54,0,0.025
0.74118,0.07921,0,0,1,64.68,-45.32,0,0.025
0.70185,0.10077,0,0,1,64.9,-45.1,0,0.025
0.53297,0.18899,0,0,1,65.12,-44.88,0,0.025
0.27284,0.28055,0,0,1,65.34,-44.66,0,0.025
nan,nan,nan,0,0,65.56,-44.44,0,0.025
nan,nan,nan,0,0,65.78,-44.22,0,0.025
nan,nan,nan,0,0,66,-44,0,0.025
0.30434,-0.35794,0,0,1,66.22,-43.78,0,0.025
0.63781,-0.65703,0,0,1,66.44,-43.56,0,0.025
nan,nan,nan,0,0,66.66,-43.34,0,0.025
nan,nan,nan,0,0,66.88,-43.12,0,0.025
nan,nan,nan,0,0,67.1,-42.9,0,0.025
0.47149,0.2917,0,0,1,67.32,-42.68,0,0.025
0.060224,0.036109,0,0,1,67.54,-42.46,0,0.025
0.062114,-0.0086514,0,0,1,67.76,-42.24,0,0.025
0.1555,-0.051871,0,0,1,67.98,-42.02,0,0.025
nan,nan,nan,0,0,68.2,-41.8,0,0.025
0.60254,-0.62285,0,0,1,68.42,-41.58,0,0.025
0.10969,-0.73784,0,0,1,68.64,-41.36,0,0.025
nan,nan,nan,0,0,68.86,-41.14,0,0.025
nan,nan,nan,0,0,69.08,-40.92,0,0.025
0.038354,0.25758,0,0,1,69.3,-40.7,0,0.025
0.4035,0.20964,0,0,1,69.52,-40.48,0,0.025
0.4047,0.10675,0,0,1,69.74,-40.26,0,0.025
0.36071,-0.026591,0,0,1,69.96,-40.04,0,0.025
0.19722,-0.33172,0,0,1,70.18,-39.82,0,0.025
nan,nan,nan,0,0,70.4,-39.6,0,0.025
nan,nan,nan,0,0,70.62,-39.38,0,0.025
nan,nan,nan,0,0,70.84,-39.16,0,0.025
0.25529,-0.21304,0,0,1,71.06,-38.94,0,0.025
0.42045,-0.072753,0,0,1,71.28,-38.72,0,0.025
0.25643,0.035525,0,0,1,71.5,-38.5,0,0.025
nan,nan,nan,0,0,71.72,-38.28,0,0.025
nan,nan,nan,0,0,71.94,-38.06,0,0.025
0.54179,-0.82851,0,0,1,72.16,-37.84,0,0.025
0.42974,-0.87066,0,0,1,72.38,-37.62,0,0.025
nan,nan,nan,0,0,72.6,-37.4,0,0.025
nan,nan,nan,0,0,72.82,-37.18,0,0.025
nan,nan,nan,0,0,73.04,-36.96,0,0.025
0.18984,-0.31365,0,0,1,73.26,-36.74,0,0.025
0.47804,-0.34427,0,0,1,73.48,-36.52,0,0.025
0.60411,0.020901,0,0,1,73.7,-36.3,0,0.025
0.40513,0.19821,0,0,1,73.92,-36.08,0,0.025
-0.014213,0.14734,0,0,1,74.14,-35.86,0,0.025
nan,nan,nan,0,0,74.36,-35.64,0,0.025
nan,nan,nan,0,0,74.58,-35.42,0,0.025
0.051233,-0.18262,0,0,1,74.8,-35.2,0,0.025
0.23077,-0.25685,0,0,1,75.02,-34.98,0,0.025
0.28121,-0.3141,0,0,1,75.24,-34.76,0,0.025
nan,nan,nan,0,0,75.46,-34.54,0,0.025
nan,nan,nan,0,0,75.68,-34.32,0,0.025
nan,nan,nan,0,0,75.9,-34.1,0,0.025
0.083213,0.011478,0,0,1,76.12,-33.88,0,0.025
0.3262,0.15384,0,0,1,76.34,-33.66,0,0.025
0.68664,0.24573,0,0,1,76.56,-33.44,0,0.025
0.80863,-0.11268,0,0,1,76.78,-33.22,0,0.025
0.81567,-0.78586,0,0,1,77,-33,0,0.025
nan,nan,nan,0,0,77.22,-32.78,0,0.025
-0.016151,-0.016128,0,0,1,77.44,-32.56,0,0.025
0.038413,-0.20461,0,0,1,77.66,-32.34,0,0.025
nan,nan,nan,0,0,77.88,-32.12,0,0.025
nan,nan,nan,0,0,78.1,-31.9,0,0.025
0.35656,0.47706,0,0,1,78.32,-31.68,0,0.025
0.36765,0.41009,0,0,1,78.54,-31.46,0,0.025
nan,nan,nan,0,0,78.76,-31.24,0,0.025
nan,nan,nan,0,0,78.98,-31.02,0,0.025
0.34215,-0.30304,0,0,1,79.2,-30.8,0,0.025
0.43544,-0.48359,0,0,1,79.42,-30.58,0,0.025
nan,nan,nan,0,0,79.64,-30.36,0,0.025
nan,nan,nan,0,0,79.86,-30.14,0,0.025
0.52296,0.50472,0,0,1,80.08,-29.92,0,0.025
0.57723,0.43517,0,0,1,80.3,-29.7,0,0.025
0.6316,0.32424,0,0,1,80.52,-29.48,0,0.025
0.74211,0.15099,0,0,1,80.74,-29.26,0,0.025
0.87954,0.060052,0,0,1,80.96,-29.04,0,0.025
0.88718,0.22285,0,0,1,81.18,-28.82,0,0.025
0.58537,0.39447,0,0,1,81.4,-28.6,0,0.025
nan,nan,nan,0,0,81.62,-28.38,0,0.025
nan,nan,nan,0,0,81.84,-28.16,0,0.025
nan,nan,nan,0,0,82.06,-27.94,0,0.025
0.10889,-0.048937,0,0,1,82.28,-27.72,0,0.025
0.10402,-0.41072,0,0,1,82.5,-27.5,0,0.025
nan,nan,nan,0,0,82.72,-27.28,0,0.025
nan,nan,nan,0,0,82.94,-27.06,0,0.025
nan,nan,nan,0,0,83.16,-26.84,0,0.025
0.45064,-0.16418,0,0,1,83.38,-26.62,0,0.025
0.39415,-0.30032,0,0,1,83.6,-26.4,0,0.025
nan,nan,nan,0,0,83.82,-26.18,0,0.025
nan,nan,nan,0,0,84.04,-25.96,0,0.025
nan,nan,nan,0,0,84.26,-25.74,0,0.025
0.16453,0.083213,0,0,1,84.48,-25.52,0,0.025
0.37989,0.19788,0,0,1,84.7,-25.3,0,0.025
0.88652,0.15286,0,0,1,84.92,-25.08,0,0.025
0.63989,-0.16547,0,0,1,85.14,-24.86,0,0.025
0.49416,-0.13614,0,0,1,85.36,-24.64,0,0.025
0.642,-0.33918,0,0,1,85.58,-24.42,0,0.025
nan,nan,nan,0,0,85.8,-24.2,0,0.025
1.3554,0.83164,0,0,1,86.02,-23.98,0,0.025
0.51275,0.52478,0,0,1,86.24,-23.76,0,0.025
0.21332,0.43778,0,0,1,86.46,-23.54,0,0.025
nan,nan,nan,0,0,86.68,-23.32,0,0.025
nan,nan,nan,0,0,86.9,-23.1,0,0.025
nan,nan,nan,0,0,87.12,-22.88,0,0.025
0.065481,0.11368,0,0,1,87.34,-22.66,0,0.025
0.2154,0.27126,0,0,1,87.56,-22.44,0,0.025
nan,nan,nan,0,0,87.78,-22.22,0,0.025
nan,nan,nan,0,0,88,-22,0,0.025
0.13451,0.64091,0,0,1,88.22,-21.78,0,0.025
0.8311,1.3656,0,0,1,88.44,-21.56,0,0.025
nan,nan,nan,0,0,88.66,-21.34,0,0.025
nan,nan,nan,0,0,88.88,-21.12,0,0.025
0.47302,-0.13423,0,0,1,89.1,-20.9,0,0.025
0.45403,0.067568,0,0,1,89.32,-20.68,0,0.025
0.30424,0.058056,0,0,1,89.54,-20.46,0,0.025
0.27825,0.041941,0,0,1,89.76,-20.24,0,0.025
0.2908,0.084981,0,0,1,89.98,-20.02,0,0.025
0.32145,0.10125,0,0,1,90.2,-19.8,0,0.025
0.36307,0.16041,0,0,1,90.42,-19.58,0,0.025
0.31462,0.43382,0,0,1,90.64,-19.36,0,0.025
nan,nan,nan,0,0,90.86,-19.14,0,0.025
nan,nan,nan,0,0,91.08,-18.92,0,0.025
nan,nan,nan,0,0,91.3,-18.7,0,0.025
0.31486,-0.064517,0,0,1,91.52,-18.48,0,0.025
0.49454,-0.03348,0,0,1,91.74,-18.26,0,0.025
0.6677,-0.0071026,0,0,1,91.96,-18.04,0,0.025
0.98162,-0.022603,0,0,1,92.18,-17.82,0,0.025
1.0398,-0.3305,0,0,1,92.4,-17.6,0,0.025
0.8671,-0.39428,0,0,1,92.62,-17.38,0,0.025
0.66827,-0.50247,0,0,1,92.84,-17.16,0,0.025
nan,nan,nan,0,0,93.06,-16.94,0,0.025
0.58847,0.31205,0,0,1,93.28,-16.72,0,0.025
0.29164,-0.33477,0,0,1,93.5,-16.5,0,0.025
0.74538,-1.4737,0,0,1,93.72,-16.28,0,0.025
nan,nan,nan,0,0,93.94,-16.06,0,0.025
nan,nan,nan,0,0,94.16,-15.84,0,0.025
0.261,0.21239,0,0,1,94.38,-15.62,0,0.025
0.31095,-0.024304,0,0,1,94.6,-15.4,0,0.025
0.31287,-0.12389,0,0,1,94.82,-15.18,0,0.025
0.58691,-0.21522,0,0,1,95.04,-14.96,0,0.025
0.79877,-0.086089,0,0,1,95.26,-14.74,0,0.025
0.73961,0.34606,0,0,1,95.48,-14.52,0,0.025
nan,nan,nan,0,0,95.7,-14.3,0,0.025
-0.13502,0.14446,0,0,1,95.92,-14.08,0,0.025
0.0039167,0.021658,0,0,1,96.14,-13.86,0,0.025
nan,nan,nan,0,0,96.36,-13.64,0,0.025
nan,nan,nan,0,0,96.58,-13.42,0,0.025
-0.012413,-0.07198,0,0,1,96.8,-13.2,0,0.025
0.011669,-0.046367,0,0,1,97.02,-12.98,0,0.025
nan,nan,nan,0,0,97.24,-12.76,0,0.025
nan,nan,nan,0,0,97.46,-12.54,0,0.025
nan,nan,nan,0,0,97.68,-12.32,0,0.025
0.56099,0.83638,0,0,1,97.9,-12.1,0,0.025
0.39926,0.50493,0,0,1,98.12,-11.88,0,0.025
0.60927,0.085565,0,0,1,98.34,-11.66,0,0.025
0.57463,0.31839,0,0,1,98.56,-11.44,0,0.025
0.17961,0.29793,0,0,1,98.78,-11.22,0,0.025
nan,nan,nan,0,0,99,-11,0,0.025
nan,nan,nan,0,0,99.22,-10.78,0,0.025
nan,nan,nan,0,0,99.44,-10.56,0,0.025
0.46974,0.47194,0,0,1,99.66,-10.34,0,0.025
0.50012,0.30082,0,0,1,99.88,-10.12,0,0.025
0.61263,0.14542,0,0,1,100.1,-9.9,0,0.025
0.79935,-0.32607,0,0,1,100.32,-9.68,0,0.025
